review_id,order_id,customer_id,restaurant_id,rider_id,rating,review_sentiment,complaint_flag,complaint_category,review_text
6014,10712,1512,99,245,4,Positive,False,,Highly recommended.
6015,10713,1767,109,218,5,Positive,False,,Highly recommended.
6016,10714,1891,103,112,5,Positive,False,,Highly recommended.
6017,10717,1809,120,136,4,Positive,False,,Will definitely order again.
6018,10718,1852,106,76,2,Negative,True,Food Quality,Received the wrong order.
6019,10719,1324,85,1,5,Positive,False,,Highly recommended.
6020,10720,802,67,124,4,Positive,False,,Excellent service!
6021,10723,1600,99,16,2,Negative,True,Late Delivery,Food quality was poor.
6022,10724,1339,74,235,4,Positive,False,,Excellent service!
6023,10726,188,6,95,5,Positive,False,,Excellent service!
6024,10728,166,15,60,3,Neutral,False,,Food was okay.
6025,10729,785,39,214,5,Positive,False,,Highly recommended.
6026,10730,922,63,124,4,Positive,False,,Will definitely order again.
6027,10731,77,22,140,4,Positive,False,,Quick delivery and tasty food.
6028,10732,1692,100,168,3,Neutral,False,,Food was okay.
6029,10733,1493,79,285,3,Neutral,False,,Average experience.
6030,10736,1114,69,293,5,Positive,False,,Will definitely order again.
6031,10737,1952,110,286,4,Positive,False,,Will definitely order again.
6032,10739,401,30,278,4,Positive,False,,Will definitely order again.
6033,10741,559,46,38,5,Positive,False,,Will definitely order again.
6034,10742,1847,109,218,5,Positive,False,,Excellent service!
6035,10746,367,10,191,4,Positive,False,,Excellent service!
6036,10747,1519,96,232,3,Neutral,False,,Could be better.
6037,10748,1482,87,247,5,Positive,False,,Will definitely order again.
6038,10749,675,44,298,5,Positive,False,,Loved the food.
6039,10750,98,19,279,5,Positive,False,,Will definitely order again.
6040,10751,1397,85,194,4,Positive,False,,Highly recommended.
6041,10755,1693,99,35,4,Positive,False,,Quick delivery and tasty food.
6042,10757,837,63,277,5,Positive,False,,Highly recommended.
6043,10758,1546,99,223,3,Neutral,False,,Average experience.
6044,10759,709,48,185,5,Positive,False,,Excellent service!
6045,10760,464,10,44,4,Positive,False,,Loved the food.
6046,10761,388,6,174,4,Positive,False,,Excellent service!
6047,10762,1454,90,70,4,Positive,False,,Quick delivery and tasty food.
6048,10763,1551,101,61,3,Neutral,False,,Nothing special.
6049,10764,1226,75,15,3,Neutral,False,,Average experience.
6050,10765,533,43,25,2,Negative,True,Late Delivery,Very disappointing experience.
6051,10768,1900,111,28,4,Positive,False,,Highly recommended.
6052,10769,1678,95,48,5,Positive,False,,Loved the food.
6053,10771,168,9,34,1,Negative,True,Late Delivery,Received the wrong order.
6054,10774,1086,52,253,4,Positive,False,,Will definitely order again.
6055,10775,696,43,25,4,Positive,False,,Loved the food.
6056,10776,715,48,57,3,Neutral,False,,Average experience.
6057,10777,1648,98,232,2,Negative,True,Late Delivery,Received the wrong order.
6058,10780,1894,107,55,4,Positive,False,,Quick delivery and tasty food.
6059,10781,1430,89,235,5,Positive,False,,Quick delivery and tasty food.
6060,10787,393,12,103,5,Positive,False,,Will definitely order again.
6061,10788,14,9,108,4,Positive,False,,Will definitely order again.
6062,10790,663,37,110,5,Positive,False,,Loved the food.
6063,10791,51,20,213,3,Neutral,False,,Food was okay.
6064,10793,838,50,192,2,Negative,True,Food Quality,Received the wrong order.
6065,10794,1502,100,24,4,Positive,False,,Excellent service!
6066,10796,799,47,160,2,Negative,True,Packaging Issue,Very disappointing experience.
6067,10797,268,22,182,5,Positive,False,,Will definitely order again.
6068,10799,205,7,4,5,Positive,False,,Quick delivery and tasty food.
6069,10802,403,28,121,5,Positive,False,,Will definitely order again.
6070,10804,425,25,14,4,Positive,False,,Highly recommended.
6071,10806,298,12,103,4,Positive,False,,Quick delivery and tasty food.
6072,10807,838,50,289,5,Positive,False,,Highly recommended.
6073,10808,723,31,22,4,Positive,False,,Excellent service!
6074,10809,113,25,217,5,Positive,False,,Will definitely order again.
6075,10811,1711,120,222,4,Positive,False,,Excellent service!
6076,10812,1382,85,1,4,Positive,False,,Will definitely order again.
6077,10816,96,18,44,5,Positive,False,,Will definitely order again.
6078,10818,1828,107,197,5,Positive,False,,Highly recommended.
6079,10820,247,24,62,5,Positive,False,,Quick delivery and tasty food.
6080,10821,487,28,121,4,Positive,False,,Excellent service!
6081,10822,586,47,291,5,Positive,False,,Will definitely order again.
6082,10824,1976,104,27,4,Positive,False,,Excellent service!
6083,10827,195,15,83,4,Positive,False,,Highly recommended.
6084,10830,663,37,175,5,Positive,False,,Loved the food.
6085,10831,1892,110,186,3,Neutral,False,,Delivery was acceptable.
6086,10834,601,31,22,3,Neutral,False,,Nothing special.
6087,10836,228,23,196,5,Positive,False,,Loved the food.
6088,10847,920,62,98,2,Negative,True,Food Quality,Packaging was damaged.
6089,10849,1465,87,285,4,Positive,False,,Will definitely order again.
6090,10851,1045,71,268,5,Positive,False,,Excellent service!
6091,10853,927,56,177,4,Positive,False,,Loved the food.
6092,10854,1687,99,13,4,Positive,False,,Quick delivery and tasty food.
6093,10855,782,37,41,5,Positive,False,,Highly recommended.
6094,10856,503,42,42,3,Neutral,False,,Average experience.
6095,10859,840,55,253,5,Positive,False,,Loved the food.
6096,10860,1139,59,134,4,Positive,False,,Will definitely order again.
6097,10861,1403,74,235,4,Positive,False,,Highly recommended.
6098,10863,1068,55,72,5,Positive,False,,Loved the food.
6099,10865,1526,95,106,5,Positive,False,,Will definitely order again.
6100,10868,310,28,170,5,Positive,False,,Quick delivery and tasty food.
6101,10869,1102,72,117,4,Positive,False,,Highly recommended.
6102,10871,92,15,31,5,Positive,False,,Loved the food.
6103,10873,1072,50,192,5,Positive,False,,Highly recommended.
6104,10875,1211,89,129,4,Positive,False,,Quick delivery and tasty food.
6105,10876,1882,120,184,5,Positive,False,,Highly recommended.
6106,10878,1700,94,48,4,Positive,False,,Quick delivery and tasty food.
6107,10881,592,43,57,5,Positive,False,,Highly recommended.
6108,10882,522,36,8,5,Positive,False,,Highly recommended.
6109,10883,493,11,140,4,Positive,False,,Will definitely order again.
6110,10887,1299,85,120,3,Neutral,False,,Average experience.
6111,10888,1659,92,101,5,Positive,False,,Will definitely order again.
6112,10889,761,44,152,5,Positive,False,,Highly recommended.
6113,10890,82,12,66,4,Positive,False,,Loved the food.
6114,10892,477,28,121,5,Positive,False,,Will definitely order again.
6115,10893,1240,90,139,4,Positive,False,,Quick delivery and tasty food.
6116,10896,1797,110,186,5,Positive,False,,Will definitely order again.
6117,10897,1220,73,292,4,Positive,False,,Will definitely order again.
6118,10899,1779,110,68,1,Negative,True,Late Delivery,Very disappointing experience.
6119,10900,600,48,256,5,Positive,False,,Quick delivery and tasty food.
6120,10901,129,1,127,4,Positive,False,,Excellent service!
6121,10902,611,44,227,5,Positive,False,,Will definitely order again.
6122,10903,229,2,272,5,Positive,False,,Will definitely order again.
6123,10904,1932,107,28,5,Positive,False,,Highly recommended.
6124,10905,685,46,58,4,Positive,False,,Quick delivery and tasty food.
6125,10907,1685,100,114,5,Positive,False,,Quick delivery and tasty food.
6126,10908,988,62,52,5,Positive,False,,Highly recommended.
6127,10909,341,24,278,5,Positive,False,,Loved the food.
6128,10910,1897,112,197,4,Positive,False,,Will definitely order again.
6129,10913,152,15,282,1,Negative,True,Food Quality,Delivery took too long.
6130,10914,1602,98,263,4,Positive,False,,Excellent service!
6131,10915,1426,81,229,5,Positive,False,,Excellent service!
6132,10918,195,9,282,3,Neutral,False,,Could be better.
6133,10919,1587,91,53,4,Positive,False,,Quick delivery and tasty food.
6134,10920,513,36,71,4,Positive,False,,Will definitely order again.
6135,10922,1094,62,19,4,Positive,False,,Excellent service!
6136,10925,316,14,121,4,Positive,False,,Excellent service!
6137,10928,1654,99,248,1,Negative,True,Rider Behaviour,Very disappointing experience.
6138,10931,903,52,147,3,Neutral,False,,Average experience.
6139,10932,1229,78,292,5,Positive,False,,Highly recommended.
6140,10933,782,46,175,5,Positive,False,,Highly recommended.
6141,10934,1142,70,205,4,Positive,False,,Highly recommended.
6142,10936,1061,52,75,5,Positive,False,,Excellent service!
6143,10937,1351,81,292,4,Positive,False,,Excellent service!
6144,10938,959,49,131,3,Neutral,False,,Could be better.
6145,10939,1338,75,97,5,Positive,False,,Will definitely order again.
6146,10940,839,50,289,4,Positive,False,,Will definitely order again.
6147,10941,1880,105,186,5,Positive,False,,Excellent service!
6148,10942,1090,62,117,1,Negative,True,Packaging Issue,Received the wrong order.
6149,10943,410,14,252,3,Neutral,False,,Nothing special.
6150,10945,527,36,227,5,Positive,False,,Will definitely order again.
6151,10947,864,51,29,2,Negative,True,Packaging Issue,Packaging was damaged.
6152,10949,554,34,258,5,Positive,False,,Will definitely order again.
6153,10951,1001,54,144,4,Positive,False,,Quick delivery and tasty food.
6154,10952,683,34,258,5,Positive,False,,Excellent service!
6155,10953,714,31,22,5,Positive,False,,Quick delivery and tasty food.
6156,10954,1426,73,229,4,Positive,False,,Quick delivery and tasty food.
6157,10956,1872,118,212,5,Positive,False,,Highly recommended.
6158,10958,394,28,252,3,Neutral,False,,Nothing special.
6159,10959,1468,75,104,4,Positive,False,,Will definitely order again.
6160,10961,1240,75,70,5,Positive,False,,Will definitely order again.
6161,10962,1274,90,51,2,Negative,True,Wrong Item,Packaging was damaged.
6162,10966,970,63,133,5,Positive,False,,Loved the food.
6163,10967,1824,120,184,1,Negative,True,Packaging Issue,Delivery took too long.
6164,10968,375,12,178,5,Positive,False,,Loved the food.
6165,10969,669,43,185,3,Neutral,False,,Could be better.
6166,10970,1637,100,249,4,Positive,False,,Will definitely order again.
6167,10974,176,30,271,5,Positive,False,,Will definitely order again.
6168,10979,1655,101,5,4,Positive,False,,Highly recommended.
6169,10980,1005,63,266,4,Positive,False,,Quick delivery and tasty food.
6170,10981,1513,100,249,4,Positive,False,,Will definitely order again.
6171,10983,1754,117,269,3,Neutral,False,,Could be better.
6172,10985,340,15,108,5,Positive,False,,Excellent service!
6173,10986,709,43,189,5,Positive,False,,Will definitely order again.
6174,10987,1987,107,275,2,Negative,True,Late Delivery,Very disappointing experience.
6175,10988,530,32,150,3,Neutral,False,,Food was okay.
6176,10989,1739,120,99,4,Positive,False,,Quick delivery and tasty food.
6177,10991,1228,86,70,3,Neutral,False,,Delivery was acceptable.
6178,10992,252,1,95,5,Positive,False,,Will definitely order again.
6179,10993,1392,84,159,4,Positive,False,,Excellent service!
6180,10994,1049,55,253,5,Positive,False,,Excellent service!
6181,10996,1871,116,2,5,Positive,False,,Will definitely order again.
6182,10998,1525,101,193,5,Positive,False,,Excellent service!
6183,10999,410,14,252,2,Negative,True,Wrong Item,Food quality was poor.
6184,11000,1032,62,19,3,Neutral,False,,Delivery was acceptable.
6185,11002,369,29,102,5,Positive,False,,Will definitely order again.
6186,11003,1777,116,183,2,Negative,True,Rider Behaviour,Packaging was damaged.
6187,11004,739,35,113,4,Positive,False,,Loved the food.
6188,11006,485,12,199,5,Positive,False,,Highly recommended.
6189,11007,572,46,175,3,Neutral,False,,Average experience.
6190,11009,1740,103,112,2,Negative,True,Wrong Item,Food quality was poor.
6191,11011,896,63,133,3,Neutral,False,,Food was okay.
6192,11013,1889,119,299,3,Neutral,False,,Food was okay.
6193,11016,151,7,90,5,Positive,False,,Will definitely order again.
6194,11018,1183,51,29,5,Positive,False,,Excellent service!
6195,11020,1941,109,218,1,Negative,True,Wrong Item,Very disappointing experience.
6196,11025,85,26,12,3,Neutral,False,,Delivery was acceptable.
6197,11026,464,29,102,5,Positive,False,,Highly recommended.
6198,11027,1247,78,18,4,Positive,False,,Quick delivery and tasty food.
6199,11030,66,19,279,4,Positive,False,,Excellent service!
6200,11034,1718,110,286,3,Neutral,False,,Nothing special.
6201,11038,247,28,62,5,Positive,False,,Will definitely order again.
6202,11039,1234,85,204,5,Positive,False,,Quick delivery and tasty food.
6203,11041,1086,52,147,5,Positive,False,,Highly recommended.
6204,11043,1388,86,104,4,Positive,False,,Excellent service!
6205,11044,1774,110,146,4,Positive,False,,Excellent service!
6206,11046,546,43,256,5,Positive,False,,Excellent service!
6207,11048,221,12,103,5,Positive,False,,Excellent service!
6208,11049,715,48,189,5,Positive,False,,Quick delivery and tasty food.
6209,11050,1049,52,288,4,Positive,False,,Highly recommended.
6210,11054,1905,104,155,4,Positive,False,,Will definitely order again.
6211,11055,1341,88,235,4,Positive,False,,Excellent service!
6212,11057,672,41,175,3,Neutral,False,,Average experience.
6213,11058,76,23,264,2,Negative,True,Rider Behaviour,Received the wrong order.
6214,11060,1239,89,235,5,Positive,False,,Highly recommended.
6215,11062,1839,110,68,5,Positive,False,,Excellent service!
6216,11063,1144,50,3,5,Positive,False,,Excellent service!
6217,11064,1540,101,280,4,Positive,False,,Highly recommended.
6218,11066,296,12,178,4,Positive,False,,Excellent service!
6219,11068,1783,118,80,5,Positive,False,,Highly recommended.
6220,11070,589,38,150,3,Neutral,False,,Nothing special.
6221,11071,103,12,178,5,Positive,False,,Will definitely order again.
6222,11075,984,70,154,4,Positive,False,,Loved the food.
6223,11076,581,37,41,5,Positive,False,,Highly recommended.
6224,11077,345,23,90,2,Negative,True,Wrong Item,Delivery took too long.
6225,11078,1900,112,294,5,Positive,False,,Highly recommended.
6226,11079,1060,62,117,3,Neutral,False,,Nothing special.
6227,11080,1066,61,283,5,Positive,False,,Quick delivery and tasty food.
6228,11082,729,37,238,4,Positive,False,,Loved the food.
6229,11084,280,6,190,5,Positive,False,,Highly recommended.
6230,11085,1142,61,219,4,Positive,False,,Will definitely order again.
6231,11089,84,20,63,4,Positive,False,,Quick delivery and tasty food.
6232,11090,974,62,52,3,Neutral,False,,Average experience.
6233,11094,975,69,202,5,Positive,False,,Will definitely order again.
6234,11096,1646,100,168,5,Positive,False,,Loved the food.
6235,11099,1810,105,68,3,Neutral,False,,Average experience.
6236,11102,1734,118,212,5,Positive,False,,Will definitely order again.
6237,11103,772,41,238,4,Positive,False,,Excellent service!
6238,11104,756,38,78,5,Positive,False,,Highly recommended.
6239,11105,530,35,265,4,Positive,False,,Loved the food.
6240,11106,1568,97,101,4,Positive,False,,Quick delivery and tasty food.
6241,11107,155,12,199,4,Positive,False,,Quick delivery and tasty food.
6242,11108,13,1,95,3,Neutral,False,,Food was okay.
6243,11110,1104,55,288,4,Positive,False,,Loved the food.
6244,11111,458,20,182,4,Positive,False,,Excellent service!
6245,11112,250,7,4,4,Positive,False,,Will definitely order again.
6246,11114,975,68,144,5,Positive,False,,Will definitely order again.
6247,11116,1147,52,147,5,Positive,False,,Quick delivery and tasty food.
6248,11117,794,48,185,2,Negative,True,Rider Behaviour,Delivery took too long.
6249,11119,241,18,216,3,Neutral,False,,Nothing special.
6250,11120,1337,84,159,4,Positive,False,,Loved the food.
6251,11122,1050,55,72,4,Positive,False,,Will definitely order again.
6252,11123,1237,79,247,5,Positive,False,,Quick delivery and tasty food.
6253,11125,151,23,90,2,Negative,True,Wrong Item,Delivery took too long.
6254,11127,69,29,46,2,Negative,True,Late Delivery,Food quality was poor.
6255,11128,819,52,128,5,Positive,False,,Excellent service!
6256,11132,1512,99,200,5,Positive,False,,Will definitely order again.
6257,11135,1076,50,224,3,Neutral,False,,Could be better.
6258,11137,1024,67,20,4,Positive,False,,Excellent service!
6259,11140,1648,98,176,4,Positive,False,,Excellent service!
6260,11141,1333,90,15,5,Positive,False,,Quick delivery and tasty food.
6261,11142,1155,52,111,3,Neutral,False,,Food was okay.
6262,11144,141,18,158,4,Positive,False,,Will definitely order again.
6263,11145,912,71,180,4,Positive,False,,Will definitely order again.
6264,11146,1610,101,5,5,Positive,False,,Highly recommended.
6265,11150,1297,81,145,5,Positive,False,,Loved the food.
6266,11152,1926,115,183,4,Positive,False,,Highly recommended.
6267,11154,957,63,277,5,Positive,False,,Highly recommended.
6268,11155,443,11,250,4,Positive,False,,Quick delivery and tasty food.
6269,11156,1239,84,129,5,Positive,False,,Will definitely order again.
6270,11157,1178,50,224,5,Positive,False,,Highly recommended.
6271,11159,1593,91,270,5,Positive,False,,Excellent service!
6272,11160,1588,99,200,5,Positive,False,,Loved the food.
6273,11164,1155,55,253,4,Positive,False,,Quick delivery and tasty food.
6274,11166,636,39,21,4,Positive,False,,Will definitely order again.
6275,11170,102,22,9,2,Negative,True,Packaging Issue,Delivery took too long.
6276,11171,325,27,236,3,Neutral,False,,Could be better.
6277,11173,528,45,77,3,Neutral,False,,Delivery was acceptable.
6278,11174,51,20,254,5,Positive,False,,Excellent service!
6279,11177,530,33,265,3,Neutral,False,,Could be better.
6280,11181,1479,74,129,5,Positive,False,,Excellent service!
6281,11182,1924,118,212,5,Positive,False,,Highly recommended.
6282,11186,1947,118,80,4,Positive,False,,Will definitely order again.
6283,11191,1153,64,133,3,Neutral,False,,Nothing special.
6284,11192,62,16,170,5,Positive,False,,Quick delivery and tasty food.
6285,11193,1414,74,7,3,Neutral,False,,Nothing special.
6286,11196,1246,86,51,5,Positive,False,,Quick delivery and tasty food.
6287,11197,1252,75,51,4,Positive,False,,Highly recommended.
6288,11198,967,69,293,4,Positive,False,,Quick delivery and tasty food.
6289,11199,1491,87,285,5,Positive,False,,Excellent service!
6290,11203,1378,82,273,5,Positive,False,,Excellent service!
6291,11205,1998,114,269,5,Positive,False,,Will definitely order again.
6292,11207,290,12,199,4,Positive,False,,Excellent service!
6293,11208,1182,63,20,5,Positive,False,,Excellent service!
6294,11209,1323,82,138,3,Neutral,False,,Delivery was acceptable.
6295,11210,1370,87,285,1,Negative,True,Wrong Item,Received the wrong order.
6296,11211,662,48,189,4,Positive,False,,Loved the food.
6297,11217,1622,100,114,5,Positive,False,,Loved the food.
6298,11218,1904,119,151,5,Positive,False,,Will definitely order again.
6299,11219,1382,85,242,5,Positive,False,,Excellent service!
6300,11222,1855,110,146,5,Positive,False,,Quick delivery and tasty food.
6301,11223,32,3,272,5,Positive,False,,Excellent service!
6302,11229,1040,55,75,4,Positive,False,,Loved the food.
6303,11230,1856,112,267,4,Positive,False,,Loved the food.
6304,11231,285,7,163,5,Positive,False,,Quick delivery and tasty food.
6305,11232,1356,87,91,3,Neutral,False,,Delivery was acceptable.
6306,11233,1687,99,200,5,Positive,False,,Excellent service!
6307,11234,1790,120,184,5,Positive,False,,Will definitely order again.
6308,11235,846,70,283,3,Neutral,False,,Delivery was acceptable.
6309,11237,385,27,264,3,Neutral,False,,Could be better.
6310,11238,480,28,170,1,Negative,True,Packaging Issue,Food quality was poor.
6311,11243,1973,108,151,3,Neutral,False,,Average experience.
6312,11245,20,12,165,1,Negative,True,Rider Behaviour,Packaging was damaged.
6313,11247,853,50,224,3,Neutral,False,,Average experience.
6314,11248,770,43,25,5,Positive,False,,Quick delivery and tasty food.
6315,11249,426,26,278,2,Negative,True,Wrong Item,Received the wrong order.
6316,11250,1513,100,168,3,Neutral,False,,Could be better.
6317,11252,308,4,83,2,Negative,True,Late Delivery,Food quality was poor.
6318,11253,191,6,174,5,Positive,False,,Highly recommended.
6319,11255,1313,90,51,5,Positive,False,,Excellent service!
6320,11256,1287,85,204,3,Neutral,False,,Delivery was acceptable.
6321,11257,521,35,78,4,Positive,False,,Will definitely order again.
6322,11258,1173,49,208,5,Positive,False,,Will definitely order again.
6323,11261,494,18,44,4,Positive,False,,Loved the food.
6324,11262,861,50,287,1,Negative,True,Packaging Issue,Food quality was poor.
6325,11263,407,6,164,5,Positive,False,,Excellent service!
6326,11267,834,65,219,3,Neutral,False,,Average experience.
6327,11269,1427,85,1,4,Positive,False,,Excellent service!
6328,11273,1574,95,101,4,Positive,False,,Loved the food.
6329,11275,460,1,26,4,Positive,False,,Loved the food.
6330,11276,979,55,75,5,Positive,False,,Excellent service!
6331,11277,906,49,177,3,Neutral,False,,Delivery was acceptable.
6332,11278,1986,109,284,5,Positive,False,,Loved the food.
6333,11281,1988,111,294,5,Positive,False,,Will definitely order again.
6334,11282,550,43,25,5,Positive,False,,Loved the food.
6335,11285,150,27,196,3,Neutral,False,,Delivery was acceptable.
6336,11287,687,33,291,5,Positive,False,,Will definitely order again.
6337,11289,589,38,78,5,Positive,False,,Excellent service!
6338,11292,824,69,293,4,Positive,False,,Highly recommended.
6339,11294,88,15,282,5,Positive,False,,Loved the food.
6340,11297,1137,67,266,5,Positive,False,,Quick delivery and tasty food.
6341,11299,1884,105,286,4,Positive,False,,Excellent service!
6342,11300,1300,81,161,5,Positive,False,,Will definitely order again.
6343,11304,545,44,71,4,Positive,False,,Loved the food.
6344,11305,1073,68,134,5,Positive,False,,Quick delivery and tasty food.
6345,11307,298,12,260,4,Positive,False,,Loved the food.
6346,11309,1507,102,232,5,Positive,False,,Loved the food.
6347,11313,981,66,141,3,Neutral,False,,Average experience.
6348,11314,847,67,20,3,Neutral,False,,Nothing special.
6349,11315,770,43,185,5,Positive,False,,Quick delivery and tasty food.
6350,11319,1311,82,10,5,Positive,False,,Will definitely order again.
6351,11320,447,24,62,5,Positive,False,,Excellent service!
6352,11321,808,52,147,5,Positive,False,,Will definitely order again.
6353,11323,400,21,279,5,Positive,False,,Will definitely order again.
6354,11324,1154,63,20,4,Positive,False,,Excellent service!
6355,11325,1671,99,200,5,Positive,False,,Loved the food.
6356,11327,1244,84,7,4,Positive,False,,Highly recommended.
6357,11328,1361,80,7,5,Positive,False,,Highly recommended.
6358,11331,146,4,108,5,Positive,False,,Highly recommended.
6359,11332,1815,120,241,5,Positive,False,,Highly recommended.
6360,11333,302,18,209,3,Neutral,False,,Nothing special.
6361,11334,330,27,90,5,Positive,False,,Will definitely order again.
6362,11335,778,43,300,5,Positive,False,,Will definitely order again.
6363,11337,1853,104,284,4,Positive,False,,Quick delivery and tasty food.
6364,11338,1925,106,130,5,Positive,False,,Highly recommended.
6365,11340,920,72,98,5,Positive,False,,Loved the food.
6366,11342,1876,118,118,3,Neutral,False,,Could be better.
6367,11343,1226,75,70,5,Positive,False,,Loved the food.
6368,11344,1256,85,1,4,Positive,False,,Excellent service!
6369,11350,1255,88,7,5,Positive,False,,Highly recommended.
6370,11352,15,27,96,5,Positive,False,,Excellent service!
6371,11353,507,38,77,1,Negative,True,Packaging Issue,Food quality was poor.
6372,11354,63,2,14,5,Positive,False,,Loved the food.
6373,11356,916,63,20,4,Positive,False,,Excellent service!
6374,11358,1830,113,183,5,Positive,False,,Highly recommended.
6375,11360,951,70,29,1,Negative,True,Wrong Item,Very disappointing experience.
6376,11362,926,55,253,3,Neutral,False,,Average experience.
6377,11363,1630,101,11,5,Positive,False,,Quick delivery and tasty food.
6378,11365,1978,108,299,5,Positive,False,,Quick delivery and tasty food.
6379,11366,595,44,298,5,Positive,False,,Will definitely order again.
6380,11368,998,55,147,5,Positive,False,,Quick delivery and tasty food.
6381,11369,668,39,42,1,Negative,True,Wrong Item,Food quality was poor.
6382,11371,561,48,189,4,Positive,False,,Will definitely order again.
6383,11372,1580,100,24,2,Negative,True,Food Quality,Delivery took too long.
6384,11373,1113,64,20,5,Positive,False,,Quick delivery and tasty food.
6385,11374,749,48,57,5,Positive,False,,Excellent service!
6386,11375,698,41,38,3,Neutral,False,,Could be better.
6387,11376,454,6,174,3,Neutral,False,,Delivery was acceptable.
6388,11380,1646,100,114,5,Positive,False,,Quick delivery and tasty food.
6389,11382,264,12,66,5,Positive,False,,Excellent service!
6390,11383,43,7,236,4,Positive,False,,Quick delivery and tasty food.
6391,11386,1285,77,129,5,Positive,False,,Excellent service!
6392,11389,932,59,84,5,Positive,False,,Excellent service!
6393,11390,718,36,132,4,Positive,False,,Quick delivery and tasty food.
6394,11393,156,4,83,5,Positive,False,,Quick delivery and tasty food.
6395,11398,850,62,246,5,Positive,False,,Excellent service!
6396,11399,684,45,228,4,Positive,False,,Excellent service!
6397,11404,1432,87,247,4,Positive,False,,Highly recommended.
6398,11405,818,68,36,3,Neutral,False,,Delivery was acceptable.
6399,11408,1093,50,82,2,Negative,True,Food Quality,Packaging was damaged.
6400,11409,1277,73,145,4,Positive,False,,Will definitely order again.
6401,11410,173,24,12,4,Positive,False,,Will definitely order again.
6402,11411,1164,50,289,1,Negative,True,Food Quality,Very disappointing experience.
6403,11413,1665,100,249,4,Positive,False,,Quick delivery and tasty food.
6404,11414,1714,112,267,5,Positive,False,,Highly recommended.
6405,11416,702,36,71,4,Positive,False,,Will definitely order again.
6406,11421,1481,82,143,4,Positive,False,,Will definitely order again.
6407,11422,635,37,38,3,Neutral,False,,Nothing special.
6408,11423,177,29,158,4,Positive,False,,Quick delivery and tasty food.
6409,11425,561,48,57,5,Positive,False,,Highly recommended.
6410,11431,1539,98,232,5,Positive,False,,Quick delivery and tasty food.
6411,11437,240,23,264,1,Negative,True,Food Quality,Received the wrong order.
6412,11438,1240,86,15,4,Positive,False,,Will definitely order again.
6413,11439,1440,76,143,4,Positive,False,,Loved the food.
6414,11441,1368,75,97,4,Positive,False,,Highly recommended.
6415,11442,789,41,175,3,Neutral,False,,Food was okay.
6416,11443,885,53,283,4,Positive,False,,Highly recommended.
6417,11444,1924,118,233,4,Positive,False,,Highly recommended.
6418,11450,1500,81,161,4,Positive,False,,Quick delivery and tasty food.
6419,11451,729,46,41,1,Negative,True,Packaging Issue,Received the wrong order.
6420,11452,642,48,256,1,Negative,True,Food Quality,Food quality was poor.
6421,11455,1874,111,197,5,Positive,False,,Excellent service!
6422,11456,314,12,260,4,Positive,False,,Highly recommended.
6423,11457,979,52,111,3,Neutral,False,,Delivery was acceptable.
6424,11458,673,36,22,4,Positive,False,,Will definitely order again.
6425,11460,706,35,113,4,Positive,False,,Will definitely order again.
6426,11461,1390,83,138,5,Positive,False,,Highly recommended.
6427,11462,1715,110,146,5,Positive,False,,Excellent service!
6428,11463,741,34,88,5,Positive,False,,Excellent service!
6429,11464,22,11,9,4,Positive,False,,Excellent service!
6430,11467,21,1,220,4,Positive,False,,Will definitely order again.
6431,11468,1818,118,179,5,Positive,False,,Excellent service!
6432,11469,965,68,36,5,Positive,False,,Will definitely order again.
6433,11470,89,6,26,4,Positive,False,,Excellent service!
6434,11474,583,39,214,5,Positive,False,,Loved the food.
6435,11475,1780,103,239,4,Positive,False,,Will definitely order again.
6436,11476,702,44,86,3,Neutral,False,,Food was okay.
6437,11478,1763,105,68,3,Neutral,False,,Could be better.
6438,11479,1489,89,235,3,Neutral,False,,Delivery was acceptable.
6439,11480,1762,118,17,3,Neutral,False,,Delivery was acceptable.
6440,11481,246,1,174,1,Negative,True,Wrong Item,Packaging was damaged.
6441,11484,267,15,282,5,Positive,False,,Will definitely order again.
6442,11485,764,35,265,5,Positive,False,,Highly recommended.
6443,11487,823,50,224,4,Positive,False,,Loved the food.
6444,11488,476,8,237,5,Positive,False,,Highly recommended.
6445,11490,982,53,154,4,Positive,False,,Loved the food.
6446,11492,1029,58,154,5,Positive,False,,Excellent service!
6447,11494,339,8,279,3,Neutral,False,,Could be better.
6448,11498,1362,76,188,5,Positive,False,,Will definitely order again.
6449,11500,1155,55,72,5,Positive,False,,Loved the food.
6450,11502,402,27,196,5,Positive,False,,Excellent service!
6451,11503,352,15,83,3,Neutral,False,,Average experience.
6452,11506,1450,78,292,5,Positive,False,,Will definitely order again.
6453,11509,773,46,238,3,Neutral,False,,Food was okay.
6454,11510,316,14,69,5,Positive,False,,Excellent service!
6455,11513,3,8,272,5,Positive,False,,Highly recommended.
6456,11514,593,43,256,5,Positive,False,,Loved the food.
6457,11515,1796,120,99,4,Positive,False,,Highly recommended.
6458,11516,1821,105,286,4,Positive,False,,Excellent service!
6459,11518,1774,110,286,5,Positive,False,,Will definitely order again.
6460,11519,1910,118,179,4,Positive,False,,Quick delivery and tasty food.
6461,11521,366,25,257,5,Positive,False,,Will definitely order again.
6462,11523,567,41,171,5,Positive,False,,Highly recommended.
6463,11524,702,36,251,3,Neutral,False,,Delivery was acceptable.
6464,11526,1849,118,17,4,Positive,False,,Loved the food.
6465,11527,753,31,71,4,Positive,False,,Excellent service!
