menu_item_id,restaurant_id,item_name,item_type,is_veg,unit_price,is_available
587,20,Chicken Stroganoff,Main Course,False,906,True
588,20,Grilled Sea Bass,Main Course,False,647,True
589,20,Cream of Mushroom Soup,Starter,True,516,True
590,21,Paneer Tikka Pizza,Main Course,True,305,True
591,21,Sprite,Beverage,True,99,True
592,21,Corn Cheese Pizza,Main Course,True,289,True
593,21,Potato Wedges,Starter,True,210,True
594,21,Chicken Dominator,Main Course,False,486,True
595,21,Stuffed Garlic Bread,Starter,True,152,True
596,21,Chocolate Milkshake,Beverage,True,65,True
597,21,Pepsi,Beverage,True,78,True
598,21,Veg Pasta,Main Course,True,417,True
599,21,Margherita Pizza,Main Course,True,341,True
600,21,Fresh Lime Soda,Beverage,True,118,True
601,21,Brownie,Dessert,True,178,True
602,21,Coca Cola,Beverage,True,107,True
603,21,Cold Coffee,Beverage,True,100,True
604,21,Spicy Paneer Pizza,Main Course,True,518,True
605,21,Chocolate Lava Cake,Dessert,True,164,True
606,21,Vanilla Shake,Beverage,True,112,True
607,21,Mineral Water,Beverage,True,101,True
608,21,Mexican Green Wave,Main Course,True,440,True
609,21,Cheese Dip,Starter,True,146,True
610,21,Strawberry Shake,Beverage,True,97,True
611,21,Garlic Bread,Starter,True,179,True
612,21,Cheese Burst Pizza,Main Course,True,256,True
613,22,Peri Peri Fries,Starter,True,159,True
614,22,Cheese Burger,Main Course,True,297,True
615,22,Coca Cola,Beverage,True,120,True
616,22,Chicken Taco,Main Course,False,213,True
617,22,Cold Coffee,Beverage,True,112,True
618,22,Sprite,Beverage,True,77,True
619,22,Veg Wrap,Main Course,True,199,True
620,22,Chicken Wrap,Main Course,False,218,True
621,22,Veg Burger,Main Course,True,176,True
622,22,Cheese Corn Sandwich,Main Course,True,161,True
623,22,Soft Serve,Dessert,True,157,True
624,22,Chicken Sandwich,Main Course,False,287,True
625,22,Hot Dog,Main Course,False,235,True
626,22,Onion Rings,Starter,True,157,True
627,22,Veg Nuggets,Starter,True,180,True
628,22,Chicken Burger,Main Course,False,156,True
629,22,Double Patty Burger,Main Course,False,151,True
630,22,Milkshake,Beverage,True,71,True
631,22,Loaded Fries,Starter,True,106,True
632,22,Veg Taco,Main Course,True,277,True
633,22,Brownie,Dessert,True,154,True
634,23,Lychee Cooler,Beverage,True,105,True
635,23,Chicken Hakka Noodles,Main Course,False,271,True
636,23,Chicken Chilli,Starter,False,140,True
637,23,Veg Fried Rice,Main Course,True,226,True
638,23,Chicken Manchurian,Starter,False,220,True
639,23,Dim Sums,Starter,True,203,True
640,23,Singapore Noodles,Main Course,True,185,True
641,23,Brownie,Dessert,True,118,True
642,23,Veg Fried Wonton,Starter,True,250,True
643,23,Paneer Fried Rice,Main Course,True,180,True
644,23,Sesame Balls,Dessert,True,157,True
645,23,American Chopsuey,Main Course,True,303,True
646,23,Veg Triple Rice,Main Course,True,345,True
647,23,Chicken Fried Wonton,Starter,False,134,True
648,23,Dragon Chicken,Main Course,False,341,True
649,23,Ice Tea,Beverage,True,110,True
650,23,Tofu Chilli,Starter,True,183,True
651,23,Paneer Chilli,Starter,True,144,True
652,23,Hot and Sour Soup,Starter,True,143,True
653,23,Schezwan Fried Rice,Main Course,True,191,True
654,23,Veg Momos,Starter,True,137,True
655,23,Hakka Noodles,Main Course,True,194,True
656,23,Chicken Triple Rice,Main Course,False,415,True
657,23,Chicken Bao,Starter,False,146,True
658,23,Chicken Fried Rice,Main Course,False,251,True
659,23,Honey Chilli Potato,Starter,True,179,True
660,23,Jasmine Tea,Beverage,True,95,True
661,23,Chocolate Mousse,Dessert,True,188,True
662,24,Cappuccino,Beverage,True,171,True
663,24,Chocolate Croissant,Dessert,True,140,True
664,24,Lemon Iced Tea,Beverage,True,117,True
665,24,Chicken Wrap,Main Course,False,243,True
666,24,Latte,Beverage,True,181,True
667,24,Apple Pie,Dessert,True,229,True
668,24,Cold Coffee,Beverage,True,194,True
669,24,Grilled Cheese Sandwich,Main Course,True,211,True
670,24,Chicken Sandwich,Main Course,False,190,True
671,24,Donut,Dessert,True,164,True
672,24,Hot Chocolate,Beverage,True,132,True
673,24,Veg Sandwich,Main Course,True,281,True
674,24,Garlic Bread,Starter,True,140,True
675,24,Mocha,Beverage,True,235,True
676,24,Mineral Water,Beverage,True,110,True
677,24,Chocolate Muffin,Dessert,True,207,True
678,24,Fruit Tart,Dessert,True,160,True
679,24,Veg Quesadilla,Main Course,True,255,True
680,25,Chicken Sandwich,Main Course,False,282,True
681,25,Cheese Burger,Main Course,True,245,True
682,25,Grilled Sandwich,Main Course,True,258,True
683,25,French Fries,Starter,True,133,True
684,25,Pepsi,Beverage,True,98,True
685,25,Chicken Nuggets,Starter,False,164,True
686,25,Chicken Taco,Main Course,False,200,True
687,25,Loaded Fries,Starter,True,156,True
688,25,Peri Peri Fries,Starter,True,95,True
689,25,Chocolate Sundae,Dessert,True,98,True
690,25,Double Patty Burger,Main Course,False,145,True
691,25,Veg Taco,Main Course,True,212,True
692,25,Chicken Wrap,Main Course,False,242,True
693,25,Onion Rings,Starter,True,121,True
694,25,Cold Coffee,Beverage,True,90,True
695,25,Chicken Burger,Main Course,False,253,True
696,25,Sprite,Beverage,True,125,True
697,25,Milkshake,Beverage,True,57,True
698,25,Veg Wrap,Main Course,True,211,True
699,25,Veg Sandwich,Main Course,True,317,True
700,25,Veg Burger,Main Course,True,231,True
701,25,Coca Cola,Beverage,True,111,True
702,25,Soft Serve,Dessert,True,173,True
703,25,Brownie,Dessert,True,151,True
704,25,Cheese Corn Sandwich,Main Course,True,250,True
705,26,Mango Lassi,Beverage,True,95,True
706,26,Butter Chicken,Main Course,False,290,True
707,26,Phirni,Dessert,True,256,True
708,26,Dal Tadka,Main Course,True,311,True
709,26,Paneer Butter Masala,Main Course,True,482,True
710,26,Chicken Korma,Main Course,False,350,True
711,26,Butter Naan,Starter,True,228,True
712,26,Tandoori Roti,Starter,True,239,True
713,26,Rumali Roti,Starter,True,255,True
714,26,Aam Panna,Beverage,True,191,True
715,26,Aloo Gobi,Main Course,True,581,True
716,26,Amritsari Chole,Main Course,True,370,True
717,26,Paneer Bhurji,Main Course,True,601,True
718,26,Rajma Masala,Main Course,True,526,True
719,26,Mutton Rogan Josh,Main Course,False,604,True
720,26,Hara Bhara Kebab,Starter,True,265,True
721,26,Chicken Curry,Main Course,False,455,True
722,26,Mutton Keema,Main Course,False,593,True
723,26,Paneer Lababdar,Main Course,True,308,True
724,26,Masala Chaas,Beverage,True,116,True
725,26,Kheer,Dessert,True,143,True
726,26,Chicken Tikka,Starter,False,231,True
727,26,Kofta Curry,Main Course,True,295,True
728,26,Chole Masala,Main Course,True,415,True
729,26,Tandoori Chicken,Starter,False,216,True
730,26,Veg Seekh Kebab,Starter,True,157,True
731,26,Methi Malai Matar,Main Course,True,303,True
732,26,Kulfi,Dessert,True,217,True
733,26,Masala Papad,Starter,True,105,True
734,26,Achari Paneer,Main Course,True,338,True
735,26,Gulab Jamun,Dessert,True,196,True
736,26,Lemon Soda,Beverage,True,142,True
737,26,Fish Curry,Main Course,False,429,True
738,26,Chicken Biryani,Main Course,False,303,True
739,26,Chicken Seekh Kebab,Starter,False,212,True
740,26,Malai Kofta,Main Course,True,454,True
741,26,Veg Pulao,Main Course,True,585,True
742,26,Lassi,Beverage,True,155,True
743,27,Phirni,Dessert,True,126,True
744,27,Shahi Paneer,Main Course,True,239,True
745,27,Aam Panna,Beverage,True,75,True
746,27,Hara Bhara Kebab,Starter,True,108,True
747,27,Mango Lassi,Beverage,True,50,True
748,27,Lemon Soda,Beverage,True,168,True
749,27,Veg Seekh Kebab,Starter,True,114,True
750,27,Kadhai Paneer,Main Course,True,417,True
751,27,Palak Paneer,Main Course,True,464,True
752,27,Gulab Jamun,Dessert,True,148,True
753,27,Mutton Rogan Josh,Main Course,False,380,True
754,27,Chicken Biryani,Main Course,False,398,True
755,27,Chicken Tikka,Starter,False,91,True
756,27,Rumali Roti,Starter,True,99,True
757,27,Paneer Tikka,Starter,True,122,True
758,27,Lassi,Beverage,True,175,True
759,27,Butter Naan,Starter,True,129,True
760,27,Veg Kolhapuri,Main Course,True,404,True
761,27,Paneer Bhurji,Main Course,True,258,True
762,27,Jaljeera,Beverage,True,87,True
763,27,Dal Tadka,Main Course,True,370,True
764,27,Paneer Lababdar,Main Course,True,345,True
765,27,Mutton Keema,Main Course,False,453,True
766,27,Chole Masala,Main Course,True,227,True
767,27,Rasmalai,Dessert,True,174,True
768,27,Chicken Korma,Main Course,False,348,True
769,27,Achari Paneer,Main Course,True,376,True
770,27,Rajma Masala,Main Course,True,224,True
771,27,Bhindi Masala,Main Course,True,305,True
772,27,Tandoori Chicken,Starter,False,113,True
773,28,Mineral Water,Beverage,True,196,True
774,28,Paneer Salad Bowl,Main Course,True,378,True
775,28,Oats Cookie,Dessert,True,204,True
776,28,Tofu Bowl,Main Course,True,287,True
777,28,Mixed Sprouts Salad,Starter,True,197,True
778,28,Chia Pudding,Dessert,True,201,True
779,28,Beetroot Juice,Beverage,True,251,True
780,28,Chicken Protein Bowl,Main Course,False,321,True
781,28,Veg Protein Bowl,Main Course,True,238,True
782,28,Fruit Bowl,Starter,True,169,True
783,28,Grilled Chicken Salad,Main Course,False,301,True
784,28,Kiwi Smoothie,Beverage,True,260,True
785,28,Veg Wrap,Main Course,True,242,True
786,28,Falafel Wrap,Main Course,True,302,True
787,28,Grilled Fish Bowl,Main Course,False,328,True
788,28,Protein Bar,Dessert,True,174,True
789,28,Green Smoothie,Beverage,True,248,True
790,28,Green Tea,Beverage,True,207,True
791,28,Protein Muffin,Dessert,True,153,True
792,28,Brown Rice Bowl,Main Course,True,418,True
793,29,Chicken Wrap,Main Course,False,191,True
794,29,Club Sandwich,Main Course,True,312,True
795,29,Blueberry Cheesecake,Dessert,True,167,True
796,29,Fresh Lime Soda,Beverage,True,136,True
797,29,Mocha,Beverage,True,143,True
798,29,Chicken Club Sandwich,Main Course,False,194,True
799,29,Garlic Bread,Starter,True,142,True
800,29,Red Velvet Pastry,Dessert,True,206,True
801,29,Cold Coffee,Beverage,True,169,True
802,29,Donut,Dessert,True,165,True
803,29,Veg Sandwich,Main Course,True,287,True
804,29,Latte,Beverage,True,222,True
805,29,Grilled Cheese Sandwich,Main Course,True,200,True
806,29,Hazelnut Latte,Beverage,True,250,True
807,29,French Fries,Starter,True,206,True
808,29,Masala Tea,Beverage,True,179,True
809,29,Flat White,Beverage,True,146,True
810,29,Chicken Sandwich,Main Course,False,296,True
811,29,Hot Chocolate,Beverage,True,223,True
812,29,Veg Quesadilla,Main Course,True,204,True
813,29,Espresso,Beverage,True,135,True
814,30,Blueberry Cheesecake,Dessert,True,190,True
815,30,Banoffee Pie,Dessert,True,310,True
816,30,Chocolate Sundae,Dessert,True,175,True
817,30,Chocolate Truffle Cake,Dessert,True,289,True
818,30,Vanilla Milkshake,Beverage,True,121,True
819,30,Choco Chip Cookie,Dessert,True,303,True
820,30,Mineral Water,Beverage,True,115,True
821,30,New York Cheesecake,Dessert,True,203,True
822,30,Chocolate Ice Cream,Dessert,True,315,True
823,30,Donut,Dessert,True,237,True
824,30,Chocolate Muffin,Dessert,True,126,True
825,30,Chocolate Brownie,Dessert,True,173,True
826,30,Red Velvet Cake,Dessert,True,248,True
827,30,Caramel Pudding,Dessert,True,291,True
828,30,Oreo Shake,Beverage,True,199,True
829,30,Mango Cheesecake,Dessert,True,292,True
830,30,Butterscotch Ice Cream,Dessert,True,225,True
831,30,Chocolate Pastry,Dessert,True,166,True
832,30,Vanilla Ice Cream,Dessert,True,242,True
833,30,Red Velvet Pastry,Dessert,True,260,True
834,30,Belgian Waffle,Dessert,True,238,True
835,30,Coffee Walnut Cake,Dessert,True,269,True
836,30,Chocolate Milkshake,Beverage,True,197,True
837,30,Cold Chocolate,Beverage,True,100,True
838,31,Neer Dosa,Main Course,True,279,True
839,31,Set Dosa,Main Course,True,130,True
840,31,Plain Uttapam,Main Course,True,257,True
841,31,Mangalore Buns,Starter,True,132,True
842,31,Mango Lassi,Beverage,True,117,True
843,31,Curd Rice,Main Course,True,196,True
844,31,Tomato Rice,Main Course,True,272,True
845,31,Pongal,Main Course,True,121,True
846,31,Lemon Rice,Main Course,True,183,True
847,31,Mysore Masala Dosa,Main Course,True,154,True
848,31,Akki Roti,Main Course,True,126,True
849,31,Vegetable Stew,Main Course,True,204,True
850,31,Plain Dosa,Main Course,True,265,True
851,31,Kesari Bath,Dessert,True,146,True
852,31,Masala Dosa,Main Course,True,161,True
853,31,Fresh Lime Juice,Beverage,True,78,True
854,31,Badam Milk,Beverage,True,80,True
855,31,Buttermilk,Beverage,True,114,True
856,31,Idli,Main Course,True,143,True
857,31,Rasam,Starter,True,119,True
858,31,Filter Coffee,Beverage,True,85,True
859,31,Poori Bhaji,Main Course,True,138,True
860,31,Rava Dosa,Main Course,True,187,True
861,31,Onion Uttapam,Main Course,True,221,True
862,31,Vegetable Upma,Main Course,True,161,True
863,32,Club Sandwich,Main Course,True,277,True
864,32,Chicken Sandwich,Main Course,False,209,True
865,32,Chicken Club Sandwich,Main Course,False,295,True
866,32,Croissant,Dessert,True,127,True
867,32,Lemon Iced Tea,Beverage,True,249,True
868,32,Mineral Water,Beverage,True,143,True
869,32,Americano,Beverage,True,135,True
870,32,Garlic Bread,Starter,True,168,True
871,32,Fresh Lime Soda,Beverage,True,176,True
872,32,French Fries,Starter,True,192,True
873,32,Peri Peri Fries,Starter,True,130,True
874,32,Grilled Cheese Sandwich,Main Course,True,226,True
875,32,Red Velvet Pastry,Dessert,True,174,True
876,32,Blueberry Cheesecake,Dessert,True,225,True
877,32,Apple Pie,Dessert,True,240,True
878,32,Donut,Dessert,True,174,True
879,32,Chocolate Muffin,Dessert,True,131,True
880,32,Hazelnut Latte,Beverage,True,244,True
881,32,Veg Quesadilla,Main Course,True,319,True
882,32,Veg Wrap,Main Course,True,315,True
883,32,Cold Coffee,Beverage,True,102,True
884,32,Latte,Beverage,True,243,True
885,32,Chocolate Brownie,Dessert,True,149,True
886,32,Chicken Wrap,Main Course,False,202,True
887,32,Mocha,Beverage,True,191,True
888,33,Ghee Roast,Main Course,True,125,True
889,33,Sambar Vada,Starter,True,94,True
890,33,Vegetable Stew,Main Course,True,269,True
891,33,Vegetable Kurma,Main Course,True,262,True
892,33,Vegetable Upma,Main Course,True,205,True
893,33,Rasam,Starter,True,119,True
894,33,Mangalore Buns,Starter,True,71,True
895,33,Mysore Masala Dosa,Main Course,True,168,True
896,33,Filter Coffee,Beverage,True,81,True
897,33,Chapati,Starter,True,97,True
898,33,Coconut Rice,Main Course,True,201,True
899,33,Pongal,Main Course,True,154,True
900,33,Appam,Main Course,True,277,True
901,33,Mango Lassi,Beverage,True,69,True
902,33,Medu Vada,Starter,True,137,True
903,33,Set Dosa,Main Course,True,253,True
904,33,Lemon Rice,Main Course,True,186,True
905,33,Neer Dosa,Main Course,True,199,True
906,33,Podi Idli,Starter,True,66,True
907,33,Rava Dosa,Main Course,True,133,True
908,33,Tomato Rice,Main Course,True,192,True
909,33,Plain Dosa,Main Course,True,262,True
910,33,Pesarattu,Main Course,True,268,True
911,33,Onion Dosa,Main Course,True,185,True
912,33,Curd Rice,Main Course,True,210,True
913,33,Bisibele Bath,Main Course,True,249,True
914,33,Akki Roti,Main Course,True,139,True
915,33,Banana Chips,Starter,True,141,True
916,33,Idli,Main Course,True,129,True
917,33,Mini Idli,Starter,True,84,True
918,34,Chocolate Truffle Cake,Dessert,True,195,True
919,34,Banoffee Pie,Dessert,True,161,True
920,34,Strawberry Shake,Beverage,True,116,True
921,34,Mango Sundae,Dessert,True,270,True
922,34,Butterscotch Ice Cream,Dessert,True,324,True
923,34,Mango Cheesecake,Dessert,True,318,True
924,34,Coffee Walnut Cake,Dessert,True,169,True
925,34,Donut,Dessert,True,386,True
926,34,Red Velvet Cake,Dessert,True,361,True
927,34,Rasmalai,Dessert,True,228,True
928,34,Chocolate Sundae,Dessert,True,416,True
929,34,Belgian Waffle,Dessert,True,263,True
930,34,Cold Coffee,Beverage,True,281,True
931,34,Cold Chocolate,Beverage,True,231,True
932,34,Chocolate Muffin,Dessert,True,348,True
933,34,Blueberry Cheesecake,Dessert,True,250,True
934,34,Vanilla Ice Cream,Dessert,True,358,True
935,34,Choco Chip Cookie,Dessert,True,402,True
936,34,Kulfi,Dessert,True,304,True
937,34,New York Cheesecake,Dessert,True,164,True
938,35,BBQ Chicken Pizza,Main Course,False,517,True
939,35,Margherita Pizza,Main Course,True,503,True
940,35,Vanilla Shake,Beverage,True,152,True
941,35,Mexican Chicken Pizza,Main Course,False,408,True
942,35,Chicken Tikka Pizza,Main Course,False,341,True
943,35,Mineral Water,Beverage,True,146,True
944,35,Fresh Lime Soda,Beverage,True,135,True
945,35,Farmhouse Pizza,Main Course,True,532,True
946,35,Stuffed Garlic Bread,Starter,True,202,True
947,35,Chicken Pasta,Main Course,False,568,True
948,35,Veg Pasta,Main Course,True,572,True
949,35,Coca Cola,Beverage,True,104,True
950,35,Chicken Sausage Pizza,Main Course,False,656,True
951,35,Chocolate Milkshake,Beverage,True,148,True
952,35,Cheesy Garlic Bread,Starter,True,307,True
953,35,Garlic Bread,Starter,True,188,True
954,35,Cold Coffee,Beverage,True,165,True
955,35,Veg Supreme Pizza,Main Course,True,368,True
956,35,Spicy Paneer Pizza,Main Course,True,391,True
957,35,Pepsi,Beverage,True,144,True
958,35,Corn Cheese Pizza,Main Course,True,378,True
959,35,Mexican Green Wave,Main Course,True,351,True
960,36,Truffle Pasta,Main Course,True,810,True
961,36,Belgian Chocolate Cake,Dessert,True,313,True
962,36,Panna Cotta,Dessert,True,315,True
963,36,Grilled Cottage Cheese,Main Course,True,557,True
964,36,Stuffed Mushrooms,Starter,True,387,True
965,36,Duck Confit,Main Course,False,587,True
966,36,Virgin Mojito,Beverage,True,230,True
967,36,Paneer Steak,Main Course,True,917,True
968,36,Crème Brûlée,Dessert,True,439,True
969,36,Cappuccino,Beverage,True,200,True
970,36,Spinach Ravioli,Main Course,True,772,True
971,36,Cream of Mushroom Soup,Starter,True,385,True
972,36,Lemon Tart,Dessert,True,323,True
973,36,Spinach Croquettes,Starter,True,298,True
974,36,Chocolate Fondant,Dessert,True,255,True
975,36,Steak with Pepper Sauce,Main Course,False,931,True
976,36,Raspberry Tart,Dessert,True,287,True
977,36,Vegetable Lasagna,Main Course,True,627,True
978,36,Lamb Chops,Main Course,False,654,True
979,36,Seafood Risotto,Main Course,False,718,True
980,36,Roasted Bell Peppers,Starter,True,466,True
981,36,Smoked Chicken Bites,Starter,False,368,True
982,36,Ratatouille,Main Course,True,739,True
983,36,Stuffed Zucchini,Starter,True,504,True
984,36,Herb Grilled Vegetables,Starter,True,515,True
985,36,Grilled Sea Bass,Main Course,False,698,True
986,36,Latte,Beverage,True,283,True
987,36,Beef Wellington Style Mushroom Pie,Main Course,True,689,True
988,36,Herb Rice,Main Course,True,896,True
989,36,Chicken Lasagna,Main Course,False,807,True
990,36,Macarons,Dessert,True,337,True
991,36,Bruschetta,Starter,True,518,True
992,36,Avocado Bruschetta,Starter,True,430,True
993,36,Mushroom Risotto,Main Course,True,709,True
994,36,Tiramisu,Dessert,True,314,True
995,36,Espresso,Beverage,True,263,True
996,36,Fresh Orange Juice,Beverage,True,151,True
997,36,Fresh Watermelon Juice,Beverage,True,151,True
998,36,Tomato Basil Soup,Starter,True,475,True
999,36,Iced Tea,Beverage,True,130,True
1000,36,Sparkling Water,Beverage,True,129,True
1001,36,Grilled Vegetables,Main Course,True,820,True
1002,37,Veg Shanghai Rice,Main Course,True,181,True
1003,37,Chicken Fried Rice,Main Course,False,208,True
1004,37,Chicken Hakka Noodles,Main Course,False,392,True
1005,37,Veg Fried Wonton,Starter,True,146,True
1006,37,Hakka Noodles,Main Course,True,229,True
1007,37,American Chopsuey,Main Course,True,274,True
1008,37,Veg Fried Rice,Main Course,True,386,True
1009,37,Paneer Fried Rice,Main Course,True,330,True
1010,37,Chicken Chilli,Starter,False,207,True
1011,37,Schezwan Noodles,Main Course,True,223,True
1012,37,Spring Rolls,Starter,True,141,True
1013,37,Vanilla Ice Cream,Dessert,True,142,True
1014,37,Chilli Garlic Rice,Main Course,True,344,True
1015,37,Dim Sums,Starter,True,216,True
1016,37,Chicken Fried Wonton,Starter,False,122,True
1017,37,Lemon Soda,Beverage,True,112,True
1018,37,Chicken Manchurian,Starter,False,237,True
1019,37,Hot and Sour Soup,Starter,True,138,True
1020,37,Lychee Cooler,Beverage,True,72,True
1021,37,Manchow Soup,Starter,True,149,True
1022,37,Chicken Bao,Starter,False,158,True
1023,37,Chicken Spring Rolls,Starter,False,227,True
1024,37,Chicken Shanghai Rice,Main Course,False,290,True
1025,37,Veg Manchurian,Starter,True,144,True
1026,37,Honey Chilli Potato,Starter,True,247,True
1027,37,Kung Pao Chicken,Main Course,False,408,True
1028,37,Schezwan Fried Rice,Main Course,True,290,True
1029,37,Chocolate Mousse,Dessert,True,107,True
1030,37,Veg Triple Rice,Main Course,True,285,True
1031,37,Sesame Balls,Dessert,True,157,True
1032,38,Peri Peri Fries,Starter,True,179,True
1033,38,Pepsi,Beverage,True,107,True
1034,38,Veg Nuggets,Starter,True,143,True
1035,38,Garlic Bread,Starter,True,101,True
1036,38,Sprite,Beverage,True,130,True
1037,38,Brownie,Dessert,True,167,True
1038,38,Chicken Nuggets,Starter,False,103,True
1039,38,Coca Cola,Beverage,True,83,True
1040,38,Hot Dog,Main Course,False,320,True
1041,38,Cold Coffee,Beverage,True,69,True
1042,38,Chicken Taco,Main Course,False,214,True
1043,38,Loaded Fries,Starter,True,105,True
1044,38,Soft Serve,Dessert,True,159,True
1045,38,Milkshake,Beverage,True,105,True
1046,38,Chicken Wrap,Main Course,False,240,True
1047,38,Grilled Sandwich,Main Course,True,271,True
1048,38,Chicken Burger,Main Course,False,250,True
1049,38,Veg Sandwich,Main Course,True,264,True
1050,38,Chocolate Sundae,Dessert,True,93,True
1051,38,Veg Taco,Main Course,True,159,True
1052,38,Double Patty Burger,Main Course,False,277,True
1053,38,Onion Rings,Starter,True,113,True
1054,38,Cheese Burger,Main Course,True,293,True
1055,38,French Fries,Starter,True,126,True
1056,39,Veg Wrap,Main Course,True,437,True
1057,39,Protein Smoothie,Beverage,True,285,True
1058,39,Greek Yogurt,Starter,True,212,True
1059,39,Roasted Chickpeas,Starter,True,153,True
1060,39,Green Tea,Beverage,True,277,True
1061,39,Kiwi Smoothie,Beverage,True,302,True
1062,39,Beetroot Juice,Beverage,True,237,True
1063,39,Tofu Bowl,Main Course,True,436,True
1064,39,Quinoa Salad,Main Course,True,432,True
1065,39,Fruit Bowl,Starter,True,248,True
1066,39,Grilled Paneer Bowl,Main Course,True,346,True
1067,39,Chicken Caesar Wrap,Main Course,False,359,True
1068,39,Grilled Chicken Salad,Main Course,False,438,True
1069,39,Coconut Water,Beverage,True,213,True
1070,39,Granola Bowl,Dessert,True,172,True
1071,39,Avocado Toast,Main Course,True,473,True
1072,39,Chia Pudding,Dessert,True,220,True
1073,39,Green Smoothie,Beverage,True,160,True
1074,39,Grilled Fish Bowl,Main Course,False,477,True
1075,39,Paneer Salad Bowl,Main Course,True,346,True
1076,39,Detox Juice,Beverage,True,216,True
1077,39,Hummus Platter,Starter,True,230,True
1078,39,Chicken Protein Bowl,Main Course,False,446,True
1079,39,Mineral Water,Beverage,True,252,True
1080,39,Fresh Orange Juice,Beverage,True,289,True
1081,39,Oats Cookie,Dessert,True,140,True
1082,40,Fish Curry,Main Course,False,439,True
1083,40,Paneer Tikka,Starter,True,93,True
1084,40,Rumali Roti,Starter,True,199,True
1085,40,Malai Kofta,Main Course,True,401,True
1086,40,Jaljeera,Beverage,True,155,True
1087,40,Paneer Bhurji,Main Course,True,436,True
1088,40,Butter Chicken,Main Course,False,424,True
1089,40,Jeera Rice,Main Course,True,289,True
1090,40,Mutton Keema,Main Course,False,263,True
1091,40,Masala Papad,Starter,True,152,True
1092,40,Mutton Rogan Josh,Main Course,False,447,True
1093,40,Butter Naan,Starter,True,186,True
1094,40,Chole Masala,Main Course,True,303,True
1095,40,Lemon Soda,Beverage,True,131,True
1096,40,Methi Malai Matar,Main Course,True,469,True
1097,40,Bhindi Masala,Main Course,True,240,True
1098,40,Veg Pulao,Main Course,True,415,True
1099,40,Paneer Biryani,Main Course,True,397,True
1100,40,Rajma Masala,Main Course,True,226,True
1101,40,Kulfi,Dessert,True,159,True
1102,40,Dal Tadka,Main Course,True,346,True
1103,40,Paneer Butter Masala,Main Course,True,379,True
1104,40,Veg Seekh Kebab,Starter,True,199,True
1105,40,Lassi,Beverage,True,177,True
1106,40,Kofta Curry,Main Course,True,361,True
1107,40,Shahi Paneer,Main Course,True,384,True
1108,40,Chicken Korma,Main Course,False,240,True
1109,40,Paneer Lababdar,Main Course,True,301,True
1110,40,Amritsari Chole,Main Course,True,288,True
1111,40,Kadhai Paneer,Main Course,True,350,True
1112,40,Chicken Seekh Kebab,Starter,False,166,True
1113,40,Tandoori Chicken,Starter,False,128,True
1114,40,Hara Bhara Kebab,Starter,True,194,True
1115,40,Chicken Tikka,Starter,False,168,True
1116,40,Rasmalai,Dessert,True,174,True
1117,40,Kheer,Dessert,True,217,True
1118,41,Paneer Chilli,Starter,True,218,True
1119,41,Paneer Fried Rice,Main Course,True,482,True
1120,41,Veg Fried Wonton,Starter,True,196,True
1121,41,Garlic Noodles,Main Course,True,408,True
1122,41,Ice Tea,Beverage,True,91,True
1123,41,Chicken Momos,Starter,False,181,True
1124,41,Manchow Soup,Starter,True,320,True
1125,41,Chicken Bao,Starter,False,243,True
1126,41,Sesame Balls,Dessert,True,272,True
1127,41,Spring Rolls,Starter,True,306,True
1128,41,Chicken Manchurian,Starter,False,311,True
1129,41,Chilli Garlic Rice,Main Course,True,534,True
1130,41,Jasmine Tea,Beverage,True,174,True
1131,41,Hot and Sour Soup,Starter,True,257,True
1132,41,Schezwan Fried Rice,Main Course,True,511,True
1133,41,Tofu Chilli,Starter,True,306,True
1134,41,Chicken Triple Rice,Main Course,False,352,True
1135,41,Singapore Noodles,Main Course,True,251,True
1136,41,Kung Pao Chicken,Main Course,False,434,True
1137,41,Honey Chilli Potato,Starter,True,317,True
1138,41,Dim Sums,Starter,True,230,True
1139,41,Chicken Shanghai Rice,Main Course,False,269,True
1140,41,Veg Shanghai Rice,Main Course,True,266,True
1141,41,Chicken Hakka Noodles,Main Course,False,380,True
1142,41,Dragon Chicken,Main Course,False,481,True
1143,42,Masala Dosa,Main Course,True,294,True
1144,42,Bisibele Bath,Main Course,True,207,True
1145,42,Lemon Rice,Main Course,True,364,True
1146,42,Coconut Rice,Main Course,True,322,True
1147,42,Buttermilk,Beverage,True,61,True
1148,42,Elaneer Payasam,Dessert,True,234,True
1149,42,Mangalore Buns,Starter,True,118,True
1150,42,Set Dosa,Main Course,True,316,True
1151,42,Pesarattu,Main Course,True,294,True
1152,42,Appam,Main Course,True,286,True
1153,42,Payasam,Dessert,True,108,True
1154,42,Fresh Lime Juice,Beverage,True,142,True
1155,42,Vegetable Upma,Main Course,True,298,True
1156,42,Tomato Rice,Main Course,True,179,True
1157,42,Badam Milk,Beverage,True,92,True
1158,42,Idli,Main Course,True,333,True
1159,42,Kesari Bath,Dessert,True,118,True
1160,42,Neer Dosa,Main Course,True,335,True
1161,42,Rava Dosa,Main Course,True,214,True
1162,42,Medu Vada,Starter,True,98,True
1163,42,Banana Chips,Starter,True,78,True
1164,42,Sambar Vada,Starter,True,159,True
1165,42,Curd Rice,Main Course,True,296,True
1166,42,Vegetable Kurma,Main Course,True,309,True
1167,42,Ghee Roast,Main Course,True,182,True
1168,43,Chicken Quesadilla,Main Course,False,200,True
